서울특별시 관악구_2016,37.08,33.98,11.12,0.2,29570000,123911
서울특별시 서초구_2016,38.1,36.33,11.34,0.4,46899887,129491
서울특별시 강남구_2016,41.81,34.78,13.67,0.4,39550000,176135
서울특별시 송파구_2016,37.8,37.64,13.6,0.3,33858375,191349
서울특별시 강동구_2016,35.67,34.48,12.74,0.3,24556203,116063
울산광역시 중구_2016,38.17,33.39,12.54,0.4,37063741,69630
울산광역시 남구_2016,31.05,32.58,13.03,0.5,73691355,104428
울산광역시 동구_2016,37.3,34.98,13.11,0.4,36351722,53352
울산광역시 북구_2016,37.21,34.75,14.03,0.5,120602620,60257
울산광역시 울주군_2016,34.08,31.8,12.19,0.5,487835917,73606
인천광역시 강화군_2016,35.45,29.52,11.54,0.5,17306615,26660
인천광역시 옹진군_2016,33.9,29.65,12.5,0.5,7585970,7691
인천광역시 중구_2016,37.78,34.37,13.73,0.6,141227343,41529
인천광역시 동구_2016,35.37,30.88,13.38,0.4,7612731,25507
인천광역시 미추홀구_2016,39.47,32.49,12.51,0.5,24840389,138880
인천광역시 연수구_2016,37.33,33.63,12.68,0.5,123327193,99299
인천광역시 남동구_2016,38.35,33.79,13.62,0.5,69090152,173212
인천광역시 부평구_2016,34.27,38.56,13.49,0.4,31987758,175123
