"행정구역(동읍면)별","5세별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년",
"김포시","30 - 34세","총인구수[명]","명","26333","24864","25936","27697","27675","30412","31487","30941","30532",
"김포시","30 - 34세","남자인구수[명]","명","12548","11835","12269","13234","13347","14785","15274","15119","15078",
"김포시","30 - 34세","여자인구수[명]","명","13785","13029","13667","14463","14328","15627","16213","15822","15454",
"김포시","35 - 39세","총인구수[명]","명","33431","35284","39883","44266","43459","45980","43607","39206","36167",
"김포시","35 - 39세","남자인구수[명]","명","16784","17592","19852","21962","21488","22783","21565","19158","17666",
"김포시","35 - 39세","여자인구수[명]","명","16647","17692","20031","22304","21971","23197","22042","20048","18501",
"김포시","40 - 44세","총인구수[명]","명","34197","34705","37207","39660","41754","46910","50157","50893","51457",
"김포시","40 - 44세","남자인구수[명]","명","17866","18114","19393","20669","21575","24123","25602","25884","25877",
"김포시","40 - 44세","여자인구수[명]","명","16331","16591","17814","18991","20179","22787","24555","25009","25580",
"김포시","45 - 49세","총인구수[명]","명","29661","31646","34263","36812","38604","41522","42213","42708","42916",
"김포시","45 - 49세","남자인구수[명]","명","15475","16418","17906","19280","20331","21883","22302","22395","22426",
"김포시","45 - 49세","여자인구수[명]","명","14186","15228","16357","17532","18273","19639","19911","20313","20490",
"김포시","65 - 69세","총인구수[명]","명","13249","13548","14996","16181","17440","20308","22907","24336","26431",
"김포시","65 - 69세","남자인구수[명]","명","6494","6634","7304","7780","8315","9679","10861","11584","12656",
"김포시","65 - 69세","여자인구수[명]","명","6755","6914","7692","8401","9125","10629","12046","12752","13775",
"김포시","70 - 74세","총인구수[명]","명","10144","10774","11457","12627","13827","15075","15350","16374","17157",
"김포시","70 - 74세","남자인구수[명]","명","4649","5030","5438","6062","6711","7245","7336","7742","8025",
"김포시","70 - 74세","여자인구수[명]","명","5495","5744","6019","6565","7116","7830","8014","8632","9132",
"김포시","75 - 79세","총인구수[명]","명","7306","8019","9128","9748","10059","10709","11295","11767","12679",
"김포시","75 - 79세","남자인구수[명]","명","3134","3450","3980","4303","4452","4778","5160","5489","5959",
"김포시","75 - 79세","여자인구수[명]","명","4172","4569","5148","5445","5607","5931","6135","6278","6720",
"김포시","80 - 84세","총인구수[명]","명","4361","4879","5398","5951","6484","6921","7560","8430","8925",
"김포시","80 - 84세","남자인구수[명]","명","1572","1830","2103","2329","2594","2807","3062","3480","3706",
"김포시","80 - 84세","여자인구수[명]","명","2789","3049","3295","3622","3890","4114","4498","4950","5219",
"김포시","85 - 89세","총인구수[명]","명","2054","2230","2484","2772","3035","3522","3907","4122","4511",
"김포시","85 - 89세","남자인구수[명]","명","552","640","727","837","957","1133","1305","1406","1573",
"김포시","85 - 89세","여자인구수[명]","명","1502","1590","1757","1935","2078","2389","2602","2716","2938",
"김포시","90 - 94세","총인구수[명]","명","714","831","906","969","1110","1246","1397","1452","1567",
"김포시","90 - 94세","남자인구수[명]","명","174","200","217","226","268","296","340","373","393",
"김포시","90 - 94세","여자인구수[명]","명","540","631","689","743","842","950","1057","1079","1174",
"김포시","95 - 99세","총인구수[명]","명","163","170","193","231","257","270","314","330","378",
"김포시","95 - 99세","남자인구수[명]","명","44","46","46","61","64","64","64","59","67",
"김포시","95 - 99세","여자인구수[명]","명","119","124","147","170","193","206","250","271","311",
"김포시","100+","총인구수[명]","명","48","54","49","53","66","73","50","47","54",
"김포시","100+","남자인구수[명]","명","15","17","15","15","18","19","13","11","16",
"김포시","100+","여자인구수[명]","명","33","37","34","38","48","54","37","36","38",
"화성시","15 - 19세","총인구수[명]","명","36385","38161","39091","41149","42931","43034","44440","47218","49963",
"화성시","15 - 19세","남자인구수[명]","명","18781","19686","20093","21251","22048","22106","22684","23996","25324",
"화성시","15 - 19세","여자인구수[명]","명","17604","18475","18998","19898","20883","20928","21756","23222","24639",
"화성시","20 - 24세","총인구수[명]","명","31902","34571","37891","41147","43757","46676","48053","47117","47389",
"화성시","20 - 24세","남자인구수[명]","명","16848","18254","19956","21764","23077","24484","25188","24702","24782",
"화성시","20 - 24세","여자인구수[명]","명","15054","16317","17935","19383","20680","22192","22865","22415","22607",
"화성시","25 - 29세","총인구수[명]","명","32839","36324","41557","47842","53115","57862","61016","62633","63592",
"화성시","25 - 29세","남자인구수[명]","명","17147","19080","22128","25707","28989","31996","34061","34988","35306",
"화성시","25 - 29세","여자인구수[명]","명","15692","17244","19429","22135","24126","25866","26955","27645","28286",
"화성시","30 - 34세","총인구수[명]","명","51796","52729","53975","59013","63239","65336","68507","71550","76527",
"화성시","30 - 34세","남자인구수[명]","명","26216","26708","27742","30599","32793","34176","36411","38388","41188",
"화성시","30 - 34세","여자인구수[명]","명","25580","26021","26233","28414","30446","31160","32096","33162","35339",
"화성시","35 - 39세","총인구수[명]","명","63817","69905","75876","84119","86722","85845","82740","78712","79031",
"화성시","35 - 39세","남자인구수[명]","명","33149","36259","39370","43572","44903","44475","42871","40861","41045",
"화성시","35 - 39세","여자인구수[명]","명","30668","33646","36506","40547","41819","41370","39869","37851","37986",
"화성시","40 - 44세","총인구수[명]","명","61940","65273","69976","74597","81208","86924","92312","95864","99670",
"화성시","40 - 44세","남자인구수[명]","명","33168","34746","36963","39617","43199","46116","48612","50236","51954",
"화성시","40 - 44세","여자인구수[명]","명","28772","30527","33013","34980","38009","40808","43700","45628","47716",
"화성시","45 - 49세","총인구수[명]","명","50170","55762","61652","68294","73678","77135","79469","82379","83806",
"화성시","45 - 49세","남자인구수[명]","명","27677","30639","33840","37122","39807","41402","42530","43849","44687",
"화성시","45 - 49세","여자인구수[명]","명","22493","25123","27812","31172","33871","35733","36939","38530","39119",
"화성시","65 - 69세","총인구수[명]","명","16419","17318","19351","21284","23857","27389","31254","33734","37919",
"화성시","65 - 69세","남자인구수[명]","명","8051","8473","9518","10496","11842","13638","15628","16898","19089",
"화성시","65 - 69세","여자인구수[명]","명","8368","8845","9833","10788","12015","13751","15626","16836","18830",
"화성시","70 - 74세","총인구수[명]","명","12782","13439","14295","15846","17281","18755","19313","21356","22753",
"화성시","70 - 74세","남자인구수[명]","명","5831","6248","6781","7667","8449","9110","9310","10284","11029",
"화성시","70 - 74세","여자인구수[명]","명","6951","7191","7514","8179","8832","9645","10003","11072","11724",
"화성시","75 - 79세","총인구수[명]","명","10007","10751","11814","12366","12824","13360","13941","14652","15922",
"화성시","75 - 79세","남자인구수[명]","명","4196","4548","5028","5248","5534","5903","6282","6755","7414",
"화성시","75 - 79세","여자인구수[명]","명","5811","6203","6786","7118","7290","7457","7659","7897","8508",
"화성시","80 - 84세","총인구수[명]","명","6140","6905","7605","8377","9063","9490","10097","11041","11443",
"화성시","80 - 84세","남자인구수[명]","명","2139","2505","2823","3154","3436","3692","3961","4394","4526",
"화성시","80 - 84세","여자인구수[명]","명","4001","4400","4782","5223","5627","5798","6136","6647","6917",
"화성시","85 - 89세","총인구수[명]","명","2804","3087","3437","3891","4473","4991","5535","6011","6449",
"화성시","85 - 89세","남자인구수[명]","명","732","799","940","1102","1321","1505","1706","1961","2152",
"화성시","85 - 89세","여자인구수[명]","명","2072","2288","2497","2789","3152","3486","3829","4050","4297",
"화성시","90 - 94세","총인구수[명]","명","956","1031","1165","1341","1488","1693","1871","2046","2299",
"화성시","90 - 94세","남자인구수[명]","명","234","248","268","297","317","346","393","440","523",
"화성시","90 - 94세","여자인구수[명]","명","722","783","897","1044","1171","1347","1478","1606","1776",
"화성시","95 - 99세","총인구수[명]","명","234","260","298","317","336","386","404","423","478",
"화성시","95 - 99세","남자인구수[명]","명","48","47","61","59","69","81","76","59","74",
"화성시","95 - 99세","여자인구수[명]","명","186","213","237","258","267","305","328","364","404",
"화성시","100+","총인구수[명]","명","75","84","88","98","112","116","55","71","80",
"화성시","100+","남자인구수[명]","명","24","28","29","31","34","36","10","17","14",
"화성시","100+","여자인구수[명]","명","51","56","59","67","78","80","45","54","66",
"광주시","15 - 19세","총인구수[명]","명","17806","17921","18011","17826","17289","16565","16366","16783","16905",
"광주시","15 - 19세","남자인구수[명]","명","9264","9365","9382","9293","8995","8533","8386","8555","8622",
"광주시","15 - 19세","여자인구수[명]","명","8542","8556","8629","8533","8294","8032","7980","8228","8283",
"광주시","20 - 24세","총인구수[명]","명","18950","19799","20340","21036","20976","21328","20775","19809","18412",
"광주시","20 - 24세","남자인구수[명]","명","10019","10514","10832","11187","11103","11303","11016","10467","9750",
"광주시","20 - 24세","여자인구수[명]","명","8931","9285","9508","9849","9873","10025","9759","9342","8662",
"광주시","25 - 29세","총인구수[명]","명","17597","18732","20576","22092","22909","23892","24183","23727","23038",
"광주시","25 - 29세","남자인구수[명]","명","9145","9710","10661","11496","12042","12630","12877","12699","12299",
"광주시","25 - 29세","여자인구수[명]","명","8452","9022","9915","10596","10867","11262","11306","11028","10739",
"광주시","30 - 34세","총인구수[명]","명","26199","25876","25503","24997","24762","24220","24516","25308","25202",
"광주시","30 - 34세","남자인구수[명]","명","13535","13456","13253","12908","12828","12566","12706","13214","13278",
"광주시","30 - 34세","여자인구수[명]","명","12664","12420","12250","12089","11934","11654","11810","12094","11924",
"광주시","35 - 39세","총인구수[명]","명","28077","30356","33077","35654","35068","33624","31206","29036","27155",
"광주시","35 - 39세","남자인구수[명]","명","14753","16010","17485","18776","18426","17564","16248","15074","14079",
"광주시","35 - 39세","여자인구수[명]","명","13324","14346","15592","16878","16642","16060","14958","13962","13076",
"광주시","40 - 44세","총인구수[명]","명","28587","28824","29576","30358","31305","33260","34905","36180","36543",
